,resultUom,phenomenonTimeReferenceYear,resultMeanValue,Country,PopulationDensity,TerraMarineProtected_2016_2018,TouristMean_1990_2020,netMigration_2011_2018,droughts_floods_temperature,literacyRate_2010_2018,combustibleRenewables_2009_2014,gdp,composition_food_organic_waste_percent,composition_glass_percent,composition_metal_percent,composition_other_percent,composition_paper_cardboard_percent,composition_plastic_percent,composition_rubber_leather_percent,composition_wood_percent,composition_yard_garden_green_waste_percent,waste_treatment_recycling_percent,pollution_status
18010,ug/L,2013,10.0,Czech Republic,137.657705257705,21.99909212365624,6063076.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5,1
18011,ug/L,2013,10.0,Czech Republic,137.657705257705,21.99909212365624,6063076.0,21256.75,0.1557459877920619,11.09255896674262,5.7585803726136255,231340463131.439,62.3,2.4,8.4,14.899999999999997,9.1,2.2,0.0,0.7,0.0,25.5,1
18012,mg{O2}/L,2009,1.04,Latvia,30.99347056931489,17.51066251698893,1136923.0,-19688.875,0.0,22.19835662841796,25.9821904396472,28871503534.3929,46.7,21.4,2.6,9.7,6.1,7.7,3.6,2.4,0.0,21.23,1
18013,mg{NH4}/L,2009,0.184612904,Latvia,30.99347056931489,17.51066251698893,1136923.0,-19688.875,0.0,22.19835662841796,25.9821904396472,28871503534.3929,46.7,21.4,2.6,9.7,6.1,7.7,3.6,2.4,0.0,21.23,1
18014,mg{N}/L,2009,0.947,Latvia,30.99347056931489,17.51066251698893,1136923.0,-19688.875,0.0,22.19835662841796,25.9821904396472,28871503534.3929,46.7,21.4,2.6,9.7,6.1,7.7,3.6,2.4,0.0,21.23,1
18015,Cel,2009,2.6,Latvia,30.99347056931489,17.51066251698893,1136923.0,-19688.875,0.0,22.19835662841796,25.9821904396472,28871503534.3929,46.7,21.4,2.6,9.7,6.1,7.7,3.6,2.4,0.0,21.23,1
18016,Cel,2009,11.0833,Latvia,30.99347056931489,17.51066251698893,1136923.0,-19688.875,0.0,22.19835662841796,25.9821904396472,28871503534.3929,46.7,21.4,2.6,9.7,6.1,7.7,3.6,2.4,0.0,21.23,1
18017,mg{NH4}/L,2009,0.018676,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18018,mg{P}/L,2009,0.0443,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18019,mg{NO2}/L,2009,0.026276,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18020,mg{NH3}/L,2009,0.0004863559999999,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18021,mg{O2}/L,2009,1.7636,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18022,mg{O2}/L,2009,0.9908,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18023,Cel,2009,10.5333,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18024,mg{NH4}/L,2009,0.030912,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18025,mg{NO2}/L,2009,0.07324435,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18026,mg{P}/L,2009,0.0853,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18027,mg{NH3}/L,2009,0.0003647669999999,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18028,%,2009,100.073,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,0
18029,mg{N}/L,2009,0.2964,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18030,uS/cm,2009,122.917,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18031,[pH],2009,7.5625,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18032,mg{N}/L,2010,0.1667,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,1
18033,mg{P}/L,2010,0.0299,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,1
18034,mg{P}/L,2010,0.1815,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,0
18035,mmol/L,2010,6.1663,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,2
18036,{massRatio},2010,46.4074,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,2
18037,[pH],2010,7.9,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,1
18038,mg{O2}/L,2010,1.7084,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,1
18039,mg{N}/L,2010,0.1667,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,1
18040,mg{P}/L,2010,0.0161,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,1
18041,mg{O2}/L,2010,0.3333,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,1
18042,Cel,2010,10.66,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,1
18043,mg{N}/L,2009,1.4833,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18044,mg{P}/L,2009,0.0373,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18045,mg{NO3}/L,2009,26.0714884,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18046,mg{NH3}/L,2009,0.00121589,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18047,%,2009,95.725,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,0
18048,mg{Si}/L,2009,5.6367,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18049,Cel,2009,8.375,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18050,mg{P}/L,2009,0.0138,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18051,mg{NO2}/L,2009,0.0282467,United Kingdom,274.70898193692403,26.637510770071906,25867961.0,325435.125,0.0324070189450731,0.0,1.7286754956481367,2757620259273.38,16.7,2.2,3.5,28.2,18.9,20.2,0.0,7.6,2.7,27.25,1
18052,%,2010,93.6471,Belgium,377.379590488771,24.6255027667738,6496961.0,62334.0,0.0016921680601496,0.0,3.1062846738809213,515102640677.261,14.18,3.1,1.91,40.14,18.38,13.94,0.0,2.37,5.84,34.303000000000004,0
18053,mg{O2}/L,2010,10.0,Belgium,377.379590488771,24.6255027667738,6496961.0,62334.0,0.0016921680601496,0.0,3.1062846738809213,515102640677.261,14.18,3.1,1.91,40.14,18.38,13.94,0.0,2.37,5.84,34.303000000000004,0
18054,uS/cm,2010,106.154,Belgium,377.379590488771,24.6255027667738,6496961.0,62334.0,0.0016921680601496,0.0,3.1062846738809213,515102640677.261,14.18,3.1,1.91,40.14,18.38,13.94,0.0,2.37,5.84,34.303000000000004,1
18055,%,2005,91.8,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,0
18056,mg{N}/L,2005,4.66187,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18057,mg{N}/L,2009,0.166513,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18058,[pH],2009,7.891669999999999,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,1
18059,mg{N}/L,2005,4.64225,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18060,mg{NO3}/L,2004,13.90078,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18061,mg{NH3}/L,2004,0.00029750518109,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18062,[pH],2009,8.37143,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,1
18063,mg{O2}/L,2009,6.775,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,0
18064,mg{P}/L,2009,0.122875,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,0
18065,%,2009,7.542219999999999,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,1
18066,Cel,2009,17.4444,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,1
18067,mg{N}/L,2009,1.0,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18068,mg{N}/L,2009,0.1487099999999999,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18069,Cel,2009,9.82,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18070,Cel,2009,10.0325,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18071,mg{P}/L,2009,0.00478596,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18072,%,2009,87.5333,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,0
18073,{massRatio},2009,57.7954,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,2
18074,mg{NH4}/L,2008,0.04508,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18075,mg{NH4}/L,2008,0.0713767096,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18076,mg{NH4}/L,2008,0.0504467096,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18077,mg{O2}/L,2008,1.75,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18078,mg{P}/L,2009,0.00250175,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18079,mg{NH4}/L,2009,0.0250443872,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18080,mg{P}/L,2008,0.035,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18081,uS/cm,2009,438.778,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,1
18082,Cel,2011,9.89167,Switzerland,215.465350480429,9.660294967061867,7184000.0,82158.25,0.0038878841242891,0.0,3.391670327102144,642089703646.215,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,0.0,32.0,1
18083,mg{NO3}/L,2011,9.01633809,Switzerland,215.465350480429,9.660294967061867,7184000.0,82158.25,0.0038878841242891,0.0,3.391670327102144,642089703646.215,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,0.0,32.0,1
18084,uS/cm,2011,374.0,Switzerland,215.465350480429,9.660294967061867,7184000.0,82158.25,0.0038878841242891,0.0,3.391670327102144,642089703646.215,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,0.0,32.0,1
18085,[pH],2011,8.12417,Switzerland,215.465350480429,9.660294967061867,7184000.0,82158.25,0.0038878841242891,0.0,3.391670327102144,642089703646.215,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,0.0,32.0,1
18086,mg{NO3}/L,2012,3.325044441,Switzerland,215.465350480429,9.660294967061867,7184000.0,82158.25,0.0038878841242891,0.0,3.391670327102144,642089703646.215,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,0.0,32.0,1
18087,mg{O2}/L,2009,8.46667,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,0
18088,Cel,2009,5.79333,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18089,mg{N}/L,2009,0.129266,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18090,mg{O2}/L,2009,0.858333,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18091,{massRatio},2009,60.2914,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,2
18092,mg{N}/L,2009,0.647069,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18093,ug/L,2009,1.0,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18094,mg{O2}/L,2009,2.53333,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,1
18095,mg{N}/L,2012,0.935833,Switzerland,215.465350480429,9.660294967061867,7184000.0,82158.25,0.0038878841242891,0.0,3.391670327102144,642089703646.215,29.0,4.0,3.0,29.0,20.0,15.0,0.0,0.0,0.0,32.0,1
18096,Cel,2010,8.67083,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18097,mg{O2}/L,2010,0.76,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18098,mg{C}/L,2010,4.4769,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,0
18099,mg{NH3}/L,2010,0.0058362719999999,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18100,Cel,2010,12.2235,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18101,mg{NH4}/L,2010,0.4035304000000001,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18102,mg{N}/L,2010,1.1162,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18103,mg{P}/L,2010,0.1819,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,0
18104,mg{N}/L,2009,0.49,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,1
18105,mg{O2}/L,2010,1.35556,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18106,uS/cm,2010,341.499,Ireland,70.65344752503991,4.042465243080915,6942807.0,775.125,0.0049073693992096,0.0,1.944549385844692,332361374827.62604,16.6,8.5,3.7,25.8,25.0,12.4,0.0,1.9,6.1,33.0,1
18107,%,2009,7.90833,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,1
18108,Cel,2009,16.025,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,1
18109,mg{P}/L,2009,0.211667,Italy,205.418372203713,13.359018817510336,39653776.0,297760.25,0.0071022190689591,22.000449286566845,5.363914102587359,2080644597198.96,34.4,7.6,4.3,15.4,22.8,11.6,0.0,3.8,0.0,25.9,0
18110,{massRatio},2009,216.192,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,2
18111,Cel,2009,13.5087,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18112,mg{NH4}/L,2009,0.0250443872,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18113,mg{P}/L,2009,0.0179167,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18114,mg{NO2}/L,2009,0.0658088989,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18115,mg{P}/L,2009,0.0966667,France,122.299437237519,30.8319059046492,71176346.0,75808.375,0.0057176459292674,0.0,4.457840432015055,2806036371233.86,32.0,10.0,3.0,26.0,20.0,9.0,0.0,0.0,0.0,22.26,1
18116,mg{P}/L,2010,0.0854,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,1
18117,mg{NH4}/L,2010,0.0577024,Spain,93.6771974435832,15.047884084971097,50941692.0,-40055.25,0.729193518337962,87.15892367892796,4.363288334589893,1464508831011.81,49.0,8.0,3.0,14.0,15.0,9.0,0.0,2.0,0.0,16.84,1
